Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2859305699529749 -133.06999999999982
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2847891263750283 -141.9799999999998
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.28365223947474627 -156.4349999999998
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2825198910617316 -154.45499999999987
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2813920630182051 -106.43999999999966
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.28026873729871327 -131.0899999999997
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2791498959298404 -30.009999999999728
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.27803552100992185 -86.43999999999991
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2769255947087579 -119.10999999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2758200992673249 -112.27999999999997
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2747190169974964 -155.44499999999982
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2736223302817554 -69.21500000000017
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.27253002157291667 -121.08999999999986
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2714420733938425 5.629999999999886
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2703584683371642 -77.63
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.2692791890650057 -20.505000000000006
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.26820421830870184 -12.585000000000017
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2671335388685256 -130.49499999999995
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.26606713361341205 -117.82499999999978
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.26500498548068363 -122.0799999999999
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.2639470774757776 -120.49499999999989
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.26289339267197365 -83.47000000000003
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2618439142101241 -82.48000000000006
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2607986252983834 -116.735
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2597575092119399 -124.65499999999979
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2587205492927467 -150.49499999999975
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2576877289492572 -149.40499999999983
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.25665903165615905 -49.21500000000007
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2556344409541088 -128.6149999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2546139404494691 -145.04999999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2535975138140477 -52.38500000000007
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.25258514478483307 -26.04999999999997
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2515768171637373 -101.78499999999993
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2505725148173357 -131.58499999999987
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.24957222167660875 -4.370000000000065
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.24857592173668494 -14.865000000000169
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2475835990565844 -91.4899999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2465952377589643 -168.31499999999986
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.24561082202986478 -76.7400000000001
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.2446303361184556 -6.150000000000101
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2436537643367844 -145.93999999999983
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.24268109105952562 -159.40499999999992
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2417123007237305 -2.8850000000000047
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.24074737782857783 -14.370000000000086
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.23978630693512618 -68.62000000000036
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.23882907266606693 -108.11999999999995
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.23787565970547858 -148.90999999999985
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.23692605279858062 -118.81499999999963
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.23598023675149074 -145.9399999999998
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.23503819643098034 -74.55999999999989
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2340999167642335 -144.9499999999998
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2331653827386056 -142.4749999999998
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.23223457940138229 -17.34000000000009
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2313074918595415 -29.714999999999677
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.23038410527951494 -145.93999999999986
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.22946440488694952 -82.57999999999997
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2285483759664724 -124.555
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.22763600386145424 -54.36500000000019
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2267272739737765 -16.35000000000012
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2258221717635959 -17.3400000000001
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.22492068274911306 -142.86999999999992
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.22402279250634016 -141.48499999999984
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2231284866688706 -163.3649999999998
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.22223775092764886 -122.47499999999985
Score,Steps, Epsilon, Reward Acomulado:  4 400 0.22135057103074127 -108.0199999999999
Score,Steps, Epsilon, Reward Acomulado:  5 400 0.2204669327831091 -27.72999999999999
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.21958682204637953 -132.8699999999999
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.21871022473862184 -107.72499999999977
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2178371268341196 -108.3199999999996
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.21696751436314832 -12.290000000000019
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.21610137341175048 4.639999999999927
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.21523869012151398 -133.95999999999992
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.21437945068935033 -48.720000000000034
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2135236413672719 -132.47499999999988
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.21267124846217444 -20.7050000000001
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.21182225833561716 -76.04499999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.21097665740360402 -58.4250000000002
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.21013443213636668 -45.45500000000004
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.2092955690581485 -150.49499999999975
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.20846005474698787 -6.349999999999982
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.20762787583450423 -22.585000000000022
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.2067990190056845 -83.07499999999973
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.20597347099866842 -74.0649999999998
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.2051512186045389 -13.180000000000142
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.20433224866710764 -109.20999999999967
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.20351654808270825 -79.11500000000025
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.20270410379998238 -118.61499999999998
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.20189490281967454 -0.4099999999999707
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.20108893219442267 -137.91999999999993
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.20028617902855073 -103.86499999999997
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1994866304778621 -65.25500000000027
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1986902737494347 -132.07999999999987
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.19789709610141687 -129.99999999999991
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1971070848428224 -37.04000000000028
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.19632022733332757 -102.87499999999986
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1955365109830702 -33.57499999999989
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.19475592325244623 -37.53500000000019
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.19397845165191013 -131.58499999999998
Score,Steps, Epsilon, Reward Acomulado:  4 400 0.19320408374177567 6.325000000000038
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.192432807132016 -1.3999999999999813
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.19166460948206493 -69.21500000000026
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.19089947850062114 -99.5099999999992
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.19013740194545012 -90.99499999999969
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.18937836762318874 -50.50500000000043
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1886223633891507 -5.855000000000066
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.18786937714713006 -19.614999999999974
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.18711939684921156 -123.66499999999992
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1863724104955739 -103.26999999999998
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.18562840613429973 -79.90500000000006
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.18488737186118503 -42.48499999999985
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.18414929581954664 -7.2399999999999745
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.18341416620003442 -8.429999999999973
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.18268197124044036 -139.9999999999997
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.18195269922551285 -111.38999999999962
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.18122633848676756 -157.81999999999985
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.18050287740230078 -149.89999999999992
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.179782304396604 -58.72000000000022
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.17906460794037798 -70.10499999999945
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.17834977655034964 -167.81999999999985
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.17763779878908723 -66.73999999999978
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.17692866326481735 -23.27999999999979
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1762223586312432 -16.74500000000011
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.17551887358736293 -78.71999999999984
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1748181968772877 -145.83999999999992
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.17412031729006297 -120.69499999999974
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1734252236594889 -10.905000000000022
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.17273290486394152 -166.82999999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.17204334982619462 -145.44499999999988
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1713565475132421 -35.949999999999925
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1706724869361227 -131.58499999999978
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.16999115714974375 -8.925000000000026
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.16931254725270417 -18.825000000000085
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1686366463871232 -171.28499999999985
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1679634437384638 -73.175
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1672929285353622 -1.4000000000000277
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.16662509004945306 -99.8049999999998
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1659599175952 -59.21500000000036
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.16529740052972253 -162.8699999999998
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.16463752825262773 -67.13500000000008
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.16398029020583943 -15.360000000000152
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.16332567587343003 -60.305000000000135
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.16267367478145145 -111.68499999999993
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1620242764977676 -84.0650000000002
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.16137747063188831 -68.22499999999997
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.16073324683480247 -85.54999999999967
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.16009159479881288 -56.14499999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1594525042573701 -1.894999999999976
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1588159649849096 -140.49499999999983
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15818196679668795 -146.4349999999998
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15755049954861916 -110.29999999999964
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15692155313711248 -0.41000000000001247
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1562951174989113 -150.98999999999975
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.15567118261093182 -171.28499999999985
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.1550497384901029 -49.7100000000003
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.15443077519320575 -10.410000000000016
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.15381428281671564 -122.96999999999991
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.15320025149664226 -44.86000000000003
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15258867140837346 -1.8949999999999707
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15197953276651663 -48.92000000000003
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15137282582474346 -51.89000000000019
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.15076854087563246 -139.50499999999965
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.15016666825051556 -130.98999999999967
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.14956719831932092 -151.87999999999982
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.14897012149042124 -13.380000000000122
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1483754282104789 -156.43499999999995
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.14778310896429378 10.579999999999844
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1471931542746503 -10.905000000000125
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1466055547021663 -78.02499999999998
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1460203008451424 -147.42499999999984
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1454373833394105 -10.410000000000032
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.14485679285818512 -45.355000000000295
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.14427852011191283 -109.80499999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.14370255584812555 -96.93500000000004
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.14312889085128994 -64.55999999999996
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.14255751594266225 -8.92500000000001
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.14198842198014028 -174.25499999999985
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.14142159985811759 -90.6
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.14085704050733694 -74.65999999999988
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1402947348947469 -146.3349999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.13973467402335563 -17.34000000000004
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1391768489320875 -10.31000000000003
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.13862125069563977 -18.525000000000027
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.13806787042434024 -110.39999999999932
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.13751669926400426 -146.82999999999987
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1369677283957929 -177.2249999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1364209490360728 -15.360000000000154
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.13587635243627538 -128.11999999999983
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.13533392988275578 -30.109999999999975
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.13479367269665557 -94.95500000000013
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.13425557223376125 -101.88500000000016
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.13371961988436765 -6.845000000000027
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1331858070731405 -167.32499999999987
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1326541252589777 -181.18499999999992
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.13212456593487376 -132.96999999999983
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.13159712062778356 -170.29499999999985
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.13107178089848692 -128.01999999999975
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.13054853834145227 -150.39499999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1300273845847044 -0.9049999999999854
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1295083112896883 -70.20499999999936
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.1289913101511371 -50.30500000000004
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.12847637289693892 -79.21499999999936
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.12796349128800452 -0.9050000000000933
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.127452657118135 -151.28499999999997
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.12694386221389076 -164.25499999999997
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1264370984344614 -10.905000000000058
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1259323576715344 -12.390000000000057
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.12542963184916592 -178.2149999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.12492891292365225 -61.394999999999946
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.12443019288339927 -162.27499999999986
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.12393346374879585 -60.10499999999982
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.12343871757208608 -10.410000000000048
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.12294594643724116 -97.9249999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1224551424598337 -11.895000000000072
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.12196629778691098 -49.41500000000012
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.12147940459686958 -125.24999999999972
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.12099445509933028 -107.23000000000003
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.12051144153501313 -57.93000000000061
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.12003035617561353 -146.33499999999987
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.11955119132367839 -137.91999999999987
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.11907393931248328 -184.15499999999997
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.11859859250590929 -74.75999999999982
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.11812514329832163 11.569999999999991
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11765358411444692 -159.3049999999999
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11718390740925283 -171.18499999999995
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.11671610566782674 -68.81999999999977
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.11625017140525609 -55.254999999999995
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.11578609716650813 -120.79499999999956
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.11532387552631093 12.064999999999879
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.11486349908903447 -123.76499999999972
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11440496048857228 -150.39499999999995
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11394825238822351 -148.90999999999994
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.11349336748057579 -153.75999999999996
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11304029848738797 -0.4099999999999724
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11258903815947413 -83.56999999999996
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11213957927658724 -100.89499999999998
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.11169191464730363 -136.1399999999999
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.11124603710890812 -92.97499999999923
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.11080193952727901 -153.26499999999996
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.1103596147967747 -39.61500000000055
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10991905584011913 -9.815000000000072
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10948025560828915 2.0650000000000377
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10904320708040167 -69.21500000000017
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10860790326360067 -85.54999999999956
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10817433719294643 -6.944999999999969
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10774250193130318 -48.424999999999976
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.10731239056922826 -159.20499999999998
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10688399622486182 -168.21499999999992
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.10645731204381705 -71.98500000000007
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10603233119906923 -183.65999999999997
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10560904689084817 -179.6999999999999
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.10518745234652786 -152.76999999999995
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.10476754082051924 -156.72999999999996
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.10434930559416189 -91.29000000000005
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1039327399756161 -94.46000000000024
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10351783729975648 -8.42999999999997
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10310459092806519 -6.944999999999963
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10269299424852531 -160.88999999999973
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10228304067551519 -94.06499999999983
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10187472364970322 -176.2349999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.10146803663794332 -137.62499999999994
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10106297313316943 -35.555000000000184
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.10065952665429184 -169.69999999999993
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.1002576907460938 -142.96999999999997
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.09985745897912791 -97.33000000000023
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09945882494961335 0.5800000000000343
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09906178227933339 -9.81499999999997
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09866632461553317 -41.000000000000455
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09827244563081852 4.045000000000039
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.09788013902305434 -121.09000000000003
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09748939851526359 -9.420000000000103
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.09710021785552725 -12.190000000000058
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09671259081688427 -183.1649999999999
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09632651119723162 1.0750000000000375
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.0959419728192256 -185.63999999999993
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.09555896953018221 -161.18499999999995
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09517749520197957 -8.924999999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09479754373095928 -168.8099999999999
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.09441910903782871 -69.61000000000053
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09404218506756439 -185.14499999999995
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.09366676578931425 -76.44
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09329284519630193 -163.75999999999996
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09292041730572972 -181.67999999999986
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09254947615868427 -170.6899999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.0921800158200398 -58.425000000000686
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.09181203037836395 -93.76499999999999
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.09144551394582293 -31.990000000000165
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09108046065808736 -171.2849999999999
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.09071686467423823 -121.18999999999994
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.09035472017667405 -10.410000000000094
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08999402137101717 -5.4599999999999715
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.0896347624860215 -149.30499999999984
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08927693777347952 -171.67999999999998
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08892054150813081 -181.6799999999999
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08856556798757083 -54.464999999999975
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08821201153215849 -7.835000000000117
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08785986648492683 -109.80499999999991
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08750912721149093 -4.964999999999969
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.08715978809995892 -113.66499999999951
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08681184356084143 -6.944999999999964
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08646528802696317 -151.38499999999974
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.08612011595337243 -152.27499999999992
Score,Steps, Epsilon, Reward Acomulado:  2 400 0.0857763218172535 -158.70999999999998
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08543390011783791 -10.41000000000004
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08509284537631648 -58.92000000000011
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08475315213575135 -5.459999999999969
Score,Steps, Epsilon, Reward Acomulado:  0 400 0.08441481496098907 -131.18999999999943
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08407782843857359 -137.52499999999998
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08374218717665945 -143.46500000000006
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.08340788580492534 2.559999999999995
Score,Steps, Epsilon, Reward Acomulado:  1 400 0.083074918974489 -165.24499999999992
Score,Steps, Epsilon, Reward Acomulado:  3 400 0.08274328135782066 -151.18499999999995
